"2,x3,1/x,2,1,1,1/2,1,2,12C,21C/x,1,x,2,2/x5 1 10",2e3+,2016-11-11,109612,18
"1,x3,2/1,1,2,x,2/12S,1,2,1,2/x,211112C,x2,1C/1,x,11212,x2 1 19",d4,2016-11-14,111144,36
"1,221S,1,121,x/2,2,1,1S,2221/1S,1S,212S,1,221/2,12C,x,1,x/2,x,212221C,2,2 2 32",3c3>12,2017-01-04,126695,63
"x5/x2,1,x2/x2,1,2,x/x2,1,112C,x/2,21C,2,21,2 1 10",b4,2016-12-20,123042,18
"x5/x5/x,2,2,1C,x/x,2,1,1,x/2,x2,1,1 2 5",Cd2,2016-11-20,113184,9
"x,1,221,x2/1,12C,2221C,112S,x/x,2,1,x2/2,2,2,x,122/x,2,112,1221S,x 1 28",Sd4,2016-07-28,71471,54
"1,x2,2,x/1,1,x,2,x/1,2S,21S,2,x/2C,1C,2,x2/1,1,2,x,2 1 10",Sd4,2016-11-09,108840,18
"2,1,1,1,1/2,1,x3/x,2,1,x,2/x2,12,2C,1/2,1C,2,x2 1 10",c3<,2017-01-31,147856,18
"2,x4/2,1,1,1C,x/2,1,22C,1,2/1,2,x,2,1/x3,1,1 1 10",d1,2016-12-03,117559,18
"x5/2C,2,1C,x2/1,1,x2,2/1,x4/1,x3,2 2 5",c3,2016-11-14,111016,9
"2,2,1,1,x/x,2,21,x2/x,2,2,2C,x/1,x,121,1C,x/x5 1 10",c1<,2016-11-18,112640,18
"x,1,x3/x5/x,121C,2,x2/12,1,2C,x2/112,x3,2 1 10",b5,2017-02-04,149881,18
"2,x4/2,2,x2,1C/2221,1S,1S,1,221112C/x,121212,x,1,x/x,12,x2,1 2 23",4b4<,2016-11-17,112046,45
"1,x,11211112,x,1/x2,2,x,1C/x,1,x,1112C,x/x2,221,x2/x2,2112,2,2 2 23",3c5-,2016-12-04,117809,45
"x2,12,x,2/1,x,112,1,x/1121C,x,212,x2/211112C,1S,x,112,x/1,x2,2,2 1 28",4a3>112,2016-11-07,108269,54
"2S,x2,121,1/x,2S,x,2S,1/1,211,1222221C,12,1/x,21,2,2C,2/121,21,2,x2 1 28",Sc2,2016-11-13,110745,54
"2,1,1,x2/112,221C,1,1,x/112C,12,2,1,x/12,1,1,2,x/1,x4 1 19",3b2<,2016-12-06,118619,36
"x3,1S,12/1,2,2S,121C,1/1,1,2,2S,12/2,2,12C,1,x/x2,1,1,2221S 1 19",d1>,2016-09-14,88854,36
"x,1,x2,1/x2,1221C,x,2/12,2C,x,22121,2/1,2,x,21,2/1,x2,12,1 1 19",d2,2016-12-15,121476,36
"2,x2,1,x/x2,2C,1,x/x,2121,1C,1S,x/x,2S,2,21212,x/1,x,2,x,1 2 14",c2>,2016-10-29,105416,27
"2,1,x,1121,12S/1,1,1C,x2/x5/x5/x2,2,2,2 1 10",4d1+112,2016-10-12,100111,18
"2,2,1,2,12/x,1,1S,x2/1,1C,2,x2/112C,1,x,2,x/1,x,12,1,1 2 14",b5,2017-02-17,155267,27
"1,1,2C,x2/1,1,2,2,x/x,12,1C,x2/2,1,2,x2/1,12,x3 1 10",a3,2017-02-01,148117,18
"1,1C,2,1,1/1,2,2C,1,x/x2,2,1212S,x/x5/2,x4 1 10",b3,2017-02-04,149350,18
"2,2,x,1,x/x,12C,2,12221C,121/1,1S,x,2,22112S/x,2221S,121,1,221/1,x,2,x2 2 32",3e3+,2016-11-18,112402,63
"x,2,x,1,1/x,2C,1,1,x/x2,1,x2/x5/x2,2,x,2 2 5",b3,2016-12-19,122695,9
"x2,1,x2/2,12C,21,2,2/2,1,1C,1,1/x4,2/2,x3,1 1 10",b4,2016-12-12,120562,18
"x,2,2,x,221C/x,12S,1,11112C,21/1,2,1,1,1/1S,2,2,x2/221,2S,2,121,12S 1 28",d4,2016-10-30,105609,54
"1,111112C,121,1,2S/1,1,2121C,2,1/x2,2,2,x/x,1,x3/2,x4 1 19",d1+,2016-12-08,119331,36
"2,x3,1/1,2,x,1,x/2,2,1C,12C,x/x,2,2,21,x/x3,1,1 1 10",2d4<,2016-10-25,104260,18
"x3,2,x/1,1,2,1C,1/x2,2112C,x,1/x3,2,x/2,x2,2,1 1 10",c1,2017-01-27,141641,18
"1,x,2,x,2/1,x,2C,x2/1,1C,2,1,x/2,2,1,1,x/x2,212,x2 1 10",c4+,2017-01-31,147894,18
"1,2,x2,2/1,112C,x,2,x/2,21C,2S,x2/x,1,1,1,x/x5 1 10",a4,2016-12-06,118750,18
"1,x4/x,1,x3/x2,1,x2/x,2,2C,1C,x/2,x,1,2,x 2 5",d3,2016-12-10,119946,9
"x2,2,x2/x,1,2,1,x/x2,2,x2/x,1,1,x2/1,x3,2 2 5",d4,2016-06-28,59598,9
"2,x4/x5/x,2,2,x2/2,2S,1221C,1,x/1,1,2C,1,1 1 10",c2,2016-11-11,109605,18
"x,1212S,1,1,1/212S,1,1,x2/x,1,x,2S,x/2,x,12112C,1,x/2,2,1C,x2 1 19",a3,2016-12-05,118433,36
"1,x,1,2,x/x,1,1,2,x/x,1,2,x2/x5/2,x4 2 5",b4,2016-06-15,53536,9
"1,1,1,12,x/x,1,1112C,2,2/x,1,2,21,2121C/x2,1,221S,2/x4,2 1 19",c4-,2016-12-05,118484,36
"x2,12,2,1/1,12C,1,1221C,x/12S,212,21,x2/1,1,1,2,x/x,1,1S,22,2 2 23",3b3+12,2016-11-13,110555,45
"2,x,1,x2/2,1,2S,1,12/x,1,21C,x2/1,221221,x,12,2/x2,12C,1,1 1 19",d3,2017-02-10,152913,36
"x,1,2C,1,1/x5/2,212,122,21,1/21,x,2112,2S,2/1,1,x2,2 1 19",c5,2016-11-07,108192,36
"2,2,1,1,12S/x,2,x,12121C,1/x2,2C,2,21/x3,1,x/x3,1,x 2 14",c3>,2016-09-06,84980,27
"2,2,21211112C,x,1/x,2,x,1,x/x2,1C,x2/x,1,1,12,1/x5 2 14",d1,2016-11-11,109361,27
"x2,1,x,2/12,1,1,2212,2/12,112C,12S,1,2/1,21C,1,1S,1212S/1,1,x,12S,2 1 28",d3-,2016-11-22,113755,54
"x2,2C,x,1/x2,21C,12121,2S/x3,1,2/x,1,12,1,2/x,1,1,2,2 2 14",e2<,2016-12-13,120801,27
"1,1,x,2,x/1,2,12C,2,x/2,1C,2,x2/x,121,12,21,1/2,1,x2,1 2 14",c5,2017-01-04,126705,27
"12,2,12,x2/x,1,112C,1C,21/1,1,2,1,x/x3,2,x/x4,2 2 14",c4,2016-05-17,29323,27
"1,x,1,x,21/x,221C,112C,212,x/1,21,2,2,221S/2,2,1S,221,2/x4,2 2 23",d1,2016-11-02,106757,45
"x4,2/x,1C,2,2,x/x,2,1,1,1/x5/x4,1 2 5",Cc4,2016-11-01,106452,9
"x5/x5/x2,1,1C,1/x,2C,1,2,x/2,x,2,x,1 2 5",b3,2016-11-09,108738,9
"x2,1,1,2/x2,1,2S,121121S/1,1,1C,1,11112C/2,112,2,1212S,2/2,x,21S,2,x 1 28",2c5-,2016-12-15,121558,54
"2,x,1,x2/x,12,1,x2/x,1,2,x2/x,221,2,x2/1,1,2C,x2 1 10",c2<,2017-01-17,136198,18
"1C,x3,1/2C,x2,1,x/2,x2,1,x/2,x2,1,x/2,x4 2 5",b2,2016-12-04,117996,9
"x5/1,2,x3/2,1,2C,x2/x3,1,x/1,x,1,x,2 2 5",d3,2016-12-09,119604,9
"x4,1/x2,2C,1,x/x2,2,2,x/x,1,1221C,2,1/x2,1,2,2 1 10",c5>,2016-12-07,119206,18
"2,221S,x,2,1212/x,1,1,1C,1/x,1,x,1212C,x/1112S,2,x,1S,2/x3,112112,12 2 32",4e1+22,2016-12-08,119335,63
"1,1,2,x2/x,1C,x3/x,1,21,12C,x/x,2,212,x2/2,x4 1 10",2c3+,2016-11-07,108111,18
"2121S,2,2,2,1S/x2,2C,2222,1112/22,x2,11121121C,2/x,112,1,x2/21,2S,1,1,1 2 32",b2,2017-01-05,127001,63
"x5/x2,2,x2/x2,2,x2/1,1,1112C,212,1/x,12,1121211C,1,2221S 2 23",b3,2016-11-24,114488,45
"2,1,2,x,1/2,1,2,1,x/212C,x,1C,x2/1,1,1,x2/2,x4 1 10",b2<,2016-11-07,107971,18
"2,x2,2,1/x3,2,1/x3,1C,2C/x4,1/x4,1 2 5",e3-,2017-01-20,138330,9
"x4,12/x,1,1,21C,1/x2,1,2C,12/x,2,1S,x,1212/2,x2,1,1 2 14",2e1+,2016-11-07,108077,27
"x4,2/x2,2,2,x/x2,2,2,x/1,2S,11C,2121,1/x,21,112C,x,1 2 14",d3+,2016-12-05,118133,27
"2,1,2,x2/x2,1C,2,2C/x4,1/x4,1/x4,1 2 5",d3,2016-10-25,104049,9
"x5/x5/x3,2C,2/x2,1,1,1/2,1,x,2,1 2 5",c2,2017-01-14,133608,9
"1,x4/1,x4/1,x,12C,x2/x,21212,x,2,x/x2,1C,x,2 1 10",a4,2016-11-20,113482,18
"2,x,1,2,1/x2,1C,2,x/12S,2S,x,1,12C/x,1,1,21,21/x,1,x3 2 14",2e3+,2016-11-16,111582,27
"x2,1,21,2/x,1,12C,x2/x,1C,12,2,x/x,1,1,2,x/x4,2 1 10",b5,2017-02-09,152508,18
"2,x,1,1,12S/2,x,1,112C,x/1C,1,1,x,1/2,2,1,12,1/2,x,2,x,1 2 14",d3,2016-11-10,109145,27
"x2,2,1,2/x2,1C,2C,2/x2,1,x,2/x3,1,x/1,11221,1,122121S,12 1 19",e4,2016-12-06,118722,36
"x4,1/x5/x,1C,1,1,x/x,2,x3/x,1,2,2,2 2 5",a5,2016-12-31,126051,9
"1,1,221,21,2/1,x,11,12C,12/2,1,1,1,2/x,2,x,112,2/x,1,2,x2 1 19",d3>,2016-11-21,113651,36
"2,121,x3/1212S,212C,21,12,12/x3,2,112/1,1,1C,1,2S/1,x2,21,1112 1 28",2d5>,2016-11-06,107822,54
"x5/x,2,x3/2C,2,x,1,x/1,121C,112,1,x/1,x3,2 1 10",2b4>,2016-11-20,113407,18
"1,1,2,x,2/x,1,2,x,2/2S,11211C,x,1112C,2/x,2,221S,21S,21S/x,2,x,2,x 2 23",c2<,2016-10-30,105578,45
"x,1,12S,1,1/1,22121212S,1S,1,1/x,1,2,1,1/2,22221C,1,2C,2/2,2,2,1,x 1 28",d5<,2016-12-03,117563,54
"12C,112,x,1,2/2,1,x,121C,x/x3,1,1/x,12,1,1,1/x,112S,2,12,2S 1 19",a3,2016-11-12,110260,36
"x5/1221C,1,2121,1,x/2,x2,2,x/1,12,2,x2/1,1,2C,x2 2 14",e2,2016-11-23,114276,27
"2,12,x3/x,221S,x,2,112C/x2,22221C,2,x/21,2,2,2,x/x,21S,21,x,1 2 23",a5,2016-05-18,29594,45
"x,1,12C,1,1/2,x,21C,2,2/2221,11221,2,x2/221S,21,2S,x2/x2,1,x,2 2 23",c3<,2016-12-08,119252,45
"1,x2,1,x/x,2,x,1,x/x3,1,x/x3,1C,x/2,x,2,2,x 2 5",b5,2017-01-31,147757,9
"x5/x5/x3,2,2C/x,1C,1,1,1/2,x,2,x,1 2 5",c5-,2016-11-13,110735,9
"x,12,2,x,1/2,2,21C,1,1/1,1,212C,x,1/x,2,x,12,21112S/x2,2,1,x 1 19",a3-,2016-11-14,110874,36
"1,1,2S,22121,1C/x,2S,1,21,21/2,1,221,2S,112/212C,x2,2,12/1,x2,2,x 1 28",e1<,2016-05-09,2874,54
"1,x,2,1,2/x,112,1,121,221/2C,2S,1,1C,x/x2,2,x2/x5 2 14",d4,2016-12-26,124585,27
"x2,1,1,x/x2,12,21C,2C/2,x2,212,x/x4,1/2,x3,1 1 10",d2+,2016-12-08,119332,18
"x,12,1S,2,1/x,1S,12112112C,2,1/x,2,21C,2,1/x,1,2,2,2/x4,1 1 19",e3<,2016-09-01,82788,36
"2C,1,1,1,1/x,2,1C,x2/x5/x5/x,2,x2,2 2 5",b4,2016-11-09,108752,9
"1,x,2C,1,1/1,1,1,12,x/1,2,2,2,x/1,221C,1,x2/x,122S,x2,2 2 14",a5,2017-02-03,149289,27
"1,1,2,121121121,x/x,22111112C,x2,2/1,x4/112112,2,2,x2/2,x,21C,x2 2 32",c1>,2017-01-07,127605,63
"x2,2,21C,2/x,2,1,x,2/2S,1,121,2,x/x,12C,1,x2/2S,1,1,1,1 2 14",c1+,2016-11-23,114171,27
"x3,21,1/x3,21,x/x,12,2S,x2/1,x3,2/x,222121C,112C,2,x 1 19",a3,2016-05-19,31023,36
"x4,2/x,1,x3/x,1,2,x2/x,1,2,x2/1,1,2C,x2 2 5",b1,2017-01-04,126688,9
"x5/x,2,1,x2/2,1,2,x2/x3,12C,1/1,21,12,1C,2 1 10",b4,2017-01-17,136384,18
"x5/x,2C,x3/1,x,1,x2/2,21,x3/1,x3,2 2 5",b3,2016-11-04,107215,9
"2,1,x2,1/2,1,12S,1,1/2,12C,2,1,2/1,1122221C,x,2,1/x2,1,x2 1 19",5b4>14,2016-11-05,107501,36
"x5/2,x2,22,22112S/x,1,221C,1,121/1,1112C,1,x2/1,x4 1 19",a3,2017-01-01,126210,36
"2,x4/1C,x4/x,2C,1,x2/2,x,1,x2/2,x,1,x,1 2 5",b4,2016-12-15,121484,9
"2,x,1,1,1/2,x,2S,121,x/x2,2121121C,x2/x3,2C,2/x2,1,x2 2 14",b2,2017-01-27,141887,27
"11C,x,1,2,2/122C,2,21S,2,x/1,2,221,2,x/1,x,1,x2/1,x4 2 14",d4,2016-12-19,122620,27
"x,2,221C,2,1/x2,1,111121,2/x,221S,2,x,1S/1S,1,2,112C,2/x,1,2,1,2 2 23",e2<,2017-01-29,146379,45
"1,1,2S,x2/2,1C,1,1,x/1,2C,x,12112,x/x,2,1,x2/x3,12,2 2 14",5d3-23,2016-12-04,117831,27
"x2,1,1,1/x,2,2,1C,x/x5/x5/x2,2,1,2 2 5",b1,2016-12-06,118643,9
"x2,2,1,1/x2,1,1C,x/x2,2C,1,x/x5/x3,2,2 2 5",c5,2016-07-30,71995,9
"2,1,x3/x,12212,x3/1,2,x3/1C,112C,x,2,x/2,1,21,1,1 2 14",a5>,2017-02-12,153720,27
"2,x3,1/2,x,12,x2/2,12C,21C,2112S,21/x2,1,x2/x2,121,21S,x 1 19",d4,2016-06-09,50111,36
"2,2,x,1,x/x,1,1121S,1,x/1,x,12,2,x/1C,x,21212C,21,x/x,12212S,12,1,1 1 28",2c2+,2017-02-12,153720,54
"x3,1,2/2,2,1,1C,1/x,21,1112C,x2/x,2,2,1121112,2/x5 1 19",2b3-,2017-02-03,149034,36
"x5/x,1C,2,2C,2/x2,1,1,x/x4,1/2,x3,1 2 5",c4,2016-11-01,106429,9
"x,2,x,2,x/1,1,x,2121,x/1,2,21C,12C,1/x,2,2S,1,1/2,2,x2,1 2 14",2d3-,2016-11-16,111889,27
"x2,1,x,1/1,1121,x2,2/x2,1,x,2/1C,2C,2,1222211112S,x/2,2,x2,1 2 23",5d4-,2017-01-03,126363,45
"1,x3,2/x4,2/x2,1,x,2/x3,2,1/x3,1,1 2 5",c5,2016-06-10,50629,9
"x,2,x,1,1/12C,2S,12,x2/x,22121,21C,2,x/x5/x,221,x2,2 1 19",2b3+,2016-12-04,118018,36
"x2,1,x,1/2,2,x,1C,2211121/x,2,x,1,2S/1,2C,x,1,x/2,x3,1 2 14",e3-,2016-11-10,108923,27
"x5/x3,2,x/x2,2C,1,2/x2,1C,1,1/2,x3,1 2 5",a4,2016-11-15,111440,9
"1,x2,1,x/x2,2C,1C,1/x2,1,2,2/x5/x4,2 2 5",c1,2016-11-25,114776,9
"x3,2,x/x,1C,21,212C,x/x3,1,x/x,1,1,2S,1212111221/2,12,x,121S,x 1 28",5e4-113,2016-11-23,114198,54
"x,212S,1,1,1C/2,21,x,1S,x/1,x,11212C,221,x/x,2,1,2,2/x4,2 1 19",a4,2017-01-08,127939,36
"x5/1C,1,x3/2,1,x3/2,1,x3/2,2,x2,1 2 5",c5,2017-02-03,149127,9
"1S,11212,2,2,1/1,x2,2,x/2,x2,112221C,1211112C/2,x2,1S,2/2,x3,12 1 28",5d3-14,2016-11-09,108694,54
"2,1,x,1,2/x2,121C,2C,2/2,12,1,2,x/x,2S,21,2S,1/x,121,x,1121S,1 1 19",c5,2016-11-25,114654,36
"1,1,1,2C,x/x,1,2,2,x/x,2,1,21C,x/x3,121,1/2,2,2,221,x 2 14",b3>,2017-02-02,148723,27
"1,1,1,2,x/x2,1C,x,121/x2,1,12,x/x,2,2,21S,2/2,21,12112C,1,2 1 19",d2,2017-01-05,127000,36
"x,1S,2,2,1/x,12112112,2,1C,2/x2,1S,12,2/x,1,1,2C,x/x2,1,2,x 1 19",c5>,2016-11-09,108826,36
"2,x4/x2,1,x2/1,1C,1,2S,x/2,2,x3/1,x4 2 5",Cc4,2016-08-18,78083,9
"x,121,x3/1,x,2,x,2/122221C,x4/1,1,x,2C,1/1,x3,2 2 14",Sc5,2016-11-01,106391,27
"x5/x3,1,x/x2,1C,2,2/x2,2C,1,1/2,x3,1 2 5",b4,2016-08-14,76707,9
"x4,2/x4,2/x,1,x2,2/x,1,x2,1C/1,1,x2,2 2 5",b2,2016-11-21,113603,9
"x,2221221,x,2,2/x,1,x3/212S,211C,x3/x,21112C,111,1121,1221/2,1,x,1,1 2 32",5b4>14,2016-12-15,121456,63
"x,2C,1,1,1/x,2,12,1,x/12,x,1221C,12,x/x2,1112,x2/x2,1121,x2 1 19",3c5-,2016-11-19,112843,36
"1,1,x2,2/1,12,x2,2/x,1,1221C,12C,x/x,1,x,1S,1S/x,2,x,2,2 2 14",c2,2016-11-06,107761,27
"1,1,x2,2/x,12121S,x2,2/x,1,x2,2221C/2,1,112,1S,112C/x,121S,2,2,2 2 23",c3,2016-11-27,115592,45
"1,2,1,x2/x,1,2C,x2/1C,2,2,x2/1,1,12,x2/2,2,2,1,1 1 10",d5<,2016-11-16,111769,18
"1C,2C,2,2,2/x,1,x3/x2,1,1,x/x5/x4,1 2 5",b3,2016-11-27,115386,9
"x3,12,x/x4,212/x,1,1,1,x/x2,2,1,12/x3,1,2 1 10",Ce3,2016-05-09,2482,18
"x,2,12,2212,x/x,21,2,221,2/11121,112121212C,x,22221C,x/x3,1,x/1,x,1,x,2 2 32",c2<,2017-01-27,142120,63
"x,2,1,12S,1/x,112S,12,112,1/x2,1,2S,1/21,1112C,21C,x2/2,21,1,x,2 2 23",e4,2016-09-11,87746,45
"1,12C,1,1,x/x,1C,2,x2/x,1,x3/x3,21121,x/2,2,2,221,x 2 14",Sd3,2016-11-12,110233,27
"2,21112C,2,x2/x2,2,21112S,2/x,1,x2,112/x,1,2,x,121/1,1,1,21C,2S 2 23",4d2+,2017-01-04,126692,45
"x,1,12,1,1/2,x,2121C,x,2/1,2S,x,2C,x/1,1,12,2S,1/2,21,12,x,2 1 19",4c2<22,2016-11-05,107398,36
"2,2,2,1C,2/x,2,1,1,x/1,12C,12,2S,1/x2,1,1,112S/1,x2,1,1 2 14",b4,2016-12-16,122047,27
"1,x,21,x,2/11121,21,1,2S,x/1,21121C,x,1,2S/2S,2C,2S,x2/x,2,1,2,1 2 23",d4,2016-12-14,121298,45
"1,2,x2,2/12C,1,12121C,x2/x,2,x,1,x/x5/x5 1 10",c1,2016-12-11,120461,18
"x5/x3,1C,x/x2,2,1,2C/x2,1,2,1/2,x3,1 2 5",b4,2016-11-11,109523,9
"x,1,x2,1S/x,1,x2,2/112C,2,12,1S,2/1,2221C,x2,2/1,1,x2,2 2 14",d2,2016-11-09,108658,27
"x5/x,1,1,x2/2,112C,2S,2,x/x2,22121C,2,12/1,1,1,1,x 2 14",3b3+12,2016-06-26,59189,27
"x,1,x2,2/x2,1,211,2212/x3,1,x/x2,2,1212121C,2/x2,2C,x,1 1 19",d2>,2016-12-13,120801,36
"2111112S,x,1,x,2/2,x,2221C,2,x/x,121,x3/2,x,111112C,12S,x/x,112,2121112S,x2 1 37",3b3+12,2016-10-25,104156,72
"x5/x3,2,x/1,1,x,2C,x/x,1C,1,x,2/2,x2,12121,2S 1 10",a1,2016-12-11,120241,18
"1,x4/x,1,1,2,x/x,21C,x,2,x/x,21,12C,2,x/2,2,1,x2 1 10",b1,2017-02-09,152469,18
"1,x3,2/x2,2,2,2/1,1,1,2,2/2,1,112112C,1,x/x3,1S,1C 2 14",c2+,2016-12-04,117773,27
"1,x3,2/1,1,2,1,x/2C,2,1,x2/x5/x5 2 5",b4,2017-01-07,127641,9
"1,x3,2/x2,1,x,2/x2,1,x,2/x2,1,x,2/x4,1C 2 5",Cd5,2016-12-16,122013,9
"2,1,2,x,1/2,2,1S,1,x/2221C,1,1112C,1,x/2,x4/2,x4 2 14",b4,2016-11-03,106816,27
"x4,1C/x2,1,x,2C/x2,1,x,2/x2,1,x,2/1,x3,2 2 5",d1,2016-12-05,118427,9
"2,2,x,1,x/1,1112C,121,1,x/2,x2,1,x/x,1C,2,21,x/1,2,2,x2 2 14",c4>,2016-11-25,114726,27
"x,2,1S,122221,2/x,21,2,21C,2/2,2,x,22112C,x/x2,1,x2/x4,1 1 19",Sc3,2016-08-28,81210,36
"1,2,1,x2/x,12S,1,1,1C/x4,2S/x4,21/2,2,2,2C,1 1 10",c4,2016-10-25,104051,18
"x4,2/x5/x2,2C,2,x/1,1,1,1,x/x2,2,x,1 2 5",c3+,2017-02-07,151556,9
"2,x,121S,x,1/x2,2,21C,2/x2,1,212C,x/x2,1,x,12/1,1,1,1,2 2 14",e3,2016-08-01,72529,27
"x2,1,x,1/x,2,1,x2/x,1,2,x2/x,1,2,x2/x4,2 2 5",c5,2016-11-25,114796,9
"x4,2/x5/x4,2/x2,1,2,1/1,1,x,1,2 2 5",e2,2016-12-12,120647,9
"x4,2/x,2,2,1,x/x2,2,12C,1/x,1,1,12,x/1,1,x,1,2 1 10",Ce4,2017-01-12,129246,18
"1,x2,21,1S/111112,1,x,2,2C/x,1C,x,2,2/1,1,x2,2/x,1,x2,2 2 14",Sb1,2016-10-26,104509,27
"x4,2/2,1,1,1,1C/x,2,1,12,2C/x2,2,1,2/1,x2,1,2 1 10",b1,2016-12-15,121686,18
"2,x3,1/2,x2,2,1/2,2,1,1C,12C/1,12,x,1,1/x5 1 10",Sb5,2016-11-13,110604,18
"x2,2,1,1/x,2,2S,2,x/12C,1,1221C,1,2/1,2,2,21,1/1,x,1,212,x 1 19",c5>,2017-02-17,155391,36
"x4,11112C/x4,2121S/x2,2,1C,2/x,2,2,1,x/2,2,x,1,x 2 14",e4,2016-11-19,112810,27
"x4,1/x3,2,1/x,2,121221C,2,1/x2,1,1,2C/2,x,2,1S,x 2 14",b2,2016-12-08,119243,27
"2,x3,1/2,x3,1/2,x3,1/x3,1,1C/x4,2C 2 5",d5,2016-11-10,108937,9
"x3,1,x/x,2,x,12,2/2,2C,1C,x,1/1,1,2S,1,2/1,x2,1,2 1 10",Sc2,2016-12-06,118751,18
"2,2,x2,1/x5/x3,2,2/x,1,1,2C,121C/1,1,2,1,2 1 10",e2,2016-09-30,95959,18
"2,112,1,1,1/1,12C,2,1221,1/x,2,12,2212,11C/x2,2,2S,x/x,21,1,x,1212S 1 28",2e3+11,2016-11-25,114775,54
"1,1,x,2,x/x,1C,1,2C,x/x,1,2,x2/x5/2,x4 2 5",c4,2016-11-11,109364,9
"x3,1,x/x2,1,1,12/x2,22221,x2/x,222121,2S,112C,2/x5 1 19",Cb3,2016-06-01,43469,36
"2,x3,1/2,x2,1,1/221S,2,x,1C,12C/x,2,x2,1/x,2,x3 1 10",3a3>,2016-12-14,121226,18
"x2,21C,x,2/x2,2,2,112112/1,2,2,x,1/x,1,1,22111112C,x/x3,1,1 2 23",a4,2017-01-07,127605,45
"x2,2,x2/1121121C,x,2112C,2,2/x2,2,x2/x2,121,1,2/1,x3,2 1 19",Se3,2016-11-18,112355,36
"x,2,x,12121,x/12,2,x,1,2/1,1112C,x,1221C,2/1,x,221,x,1S/1,x,12,x,2 2 23",b4,2016-12-08,119253,45
"1,2,1,x2/2,1,1,1,x/x5/x5/2,x,2,x2 2 5",Cb3,2017-01-16,135565,9
"x2,2,x,2/1,1,1,2,2/12,212,121,x2/2C,x2,1,1C/1,x2,1,2 2 14",2b3>,2016-12-14,121313,27
"x,2,2,x,2/x2,1C,1,x/x,2,1,x2/x2,1,x2/1,x4 2 5",d1,2016-11-05,107567,9
"2,x3,1/2,x3,1/2,x3,1/x3,1,1/x4,2C 2 5",d5,2017-01-10,128330,9
"2221,21,1,12C,1/x,1,x,1,2/x,2S,2,x2/x3,1,x/x2,2,1C,2 2 14",c4,2016-12-04,118002,27
"1,1,1,2C,x/x2,1,2,x/x,1C,x,2,x/x2,112,1,x/2,2,2,1,x 1 10",b3>,2017-01-16,136000,18
"2,x4/1C,x4/2,1,x3/2,1,x3/2,1,x2,1 2 5",Cc3,2017-01-18,136536,9
"x,1,11,12C,1/1,x2,2,x/1,2,x,2,x/12,121C,x,1,x/x,1,x,2,2 2 14",e4,2016-11-06,107913,27
"1,2,12,x2/2S,2,x2,1/21221S,11212C,x,2,x/1,2,121S,12,12/21C,1,x2,2 1 28",3c4>12,2016-12-26,124538,54
"1,x4/1,1,x3/1,x,2,x2/2,2,2C,x2/21,1,1,1221C,2 2 14",d3,2016-05-28,40369,27
"1,x4/x,1,1121,x,1/x2,2S,1C,x/x,2C,2,2,x/2,1,x,2,x 1 10",d3<,2016-11-02,106635,18
"1,12S,12S,1,1/12,11221C,1,2,12C/12,121S,x,2,x/x,21,12,2,x/2,1,2,x2 1 28",2b3<,2016-12-06,118625,54
"x2,2,1S,1112/112112,1,1C,2,1S/x,1,1,2,2/x2,1121S,2,x/2,2,221S,112,2 1 28",a3,2016-11-10,109187,54
"2,2,x3/x5/x,1,x3/x,2,1C,1,x/1,1,2,x2 2 5",a4,2016-08-10,75310,9
"1,1212S,112S,1121S,1/2,x,2,x,1/2,12121C,1,2,x/1,x2,2C,2/2,1,x,1,2 2 23",a5-,2016-11-25,114654,45
"2,x3,1/x,1,1,1C,1/x2,2,2,2C/x5/x5 2 5",a2,2016-11-11,109360,9
"1,x2,1,x/x,1,1,2,x/x2,1C,21,12/x,2,2C,2,1/2,2,x3 1 10",2d3>,2016-11-27,115464,18
"222221,x2,1211112,112/2,1112C,x3/2,2,x,1,x/221112S,x,1,21C,2/2,x2,1,1 2 32",b1,2016-12-02,116983,63
"2,2,2,21C,2/x2,21212111112C,1,1S/x,2,21S,212,2/1,1,2,x,1/1,x2,2,1 1 28",d2+,2016-10-29,105566,54
"2,1121112C,2,2,1S/2,21,1,222221C,x/1,x2,212,x/21,1S,x,2,x/x,112112,x,2,x 2 32",c3,2016-05-05,481,63
"2,2,x2,1/2,1,1C,x2/1,1,2C,x2/x5/x5 2 5",c3<,2016-10-25,104091,9
"x2,12,x,1/x2,2C,1C,1/1,1,21,x2/1,2,2112S,x2/21,x,2,2,2 2 14",3c4-,2016-12-09,119606,27
"x,1,1,2,2/x2,2,121,x/x,2,2,1C,x/x3,12C,1/x4,1 1 10",e3,2016-12-18,122459,18
"1,x3,2/1,2,2,2,x/2,12C,x,1,x/1,1,1C,12S,x/x2,1,x2 1 10",a2+,2016-12-01,116764,18
"221,x2,1,x/21,2,x,12,x/1,112S,1,1,1/x,2,1,x,2C/2S,221C,21,1,1 2 23",3b3<,2017-01-23,139964,45
"x,1,2,2,2/x2,1C,x2/x2,21,2,x/x2,1,2,x/x,1,x,12C,1 1 10",d2,2016-10-15,101009,18
"1,x3,2/2,2,x3/x3,2,x/1,1,1,1,x/x5 2 5",d3+,2017-02-03,149098,9
"x2,1,2,2/x,2,1,2C,1/x,1,2,21C,2/x3,2,1S/1,x2,1,2 1 10",a2,2016-07-28,71333,18
"2,x3,1/2,x,1,1,1/1,x,2C,x2/x3,2,x/x5 2 5",b2,2016-09-10,87395,9
